_id,announce_date,announce_location,announce_mileage,announce_model,announce_name,announce_price,announce_url,announce_year
63fbff94ccdf5a44439ca83c,25 февраля 2023 г.,Навои,Пробег: 29 000 км,Модель: Tracker,"CHEVROLET TRAKER 1,8 Metan gaz 4 pokaleniya yangi balon","[""19 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-traker-1-8-metan-gaz-4-pokaleniya-yangi-balon-ID3aaMu.html,Год выпуска: 2020 
63fbff99ccdf5a44439ca83d,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 0,Модель: Tracker,Chevrolet Tracker Turbo 1.2 LS AT Premier (1EN76) 2023 г без пробег,"[""26 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-tracker-turbo-1-2-ls-at-premier-1en76-2023-g-bez-probeg-ID3abux.html,Год выпуска: 2023 
63fbff9cccdf5a44439ca83e,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 121 000 км,Модель: Lacetti,Lasetti 1.6 avtomat arendaga beriladi,"[""12 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasetti-1-6-avtomat-arendaga-beriladi-ID3a4dI.html,Год выпуска: 2013 
63fbffa0ccdf5a44439ca83f,26 февраля 2023 г.,Бухара,Пробег: 56 000 км,Модель: Nexia,Nexia 3 srochno sotiladi,"[""13 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-srochno-sotiladi-ID3ai8L.html,Год выпуска: 2021 
63fbffa2ccdf5a44439ca840,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 453 000 км,Модель: Matiz,Matiz best sotiladi 2010 yil,"[""4 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-sotiladi-2010-yil-ID3ai8W.html,Год выпуска: 2010 
63fbffa6ccdf5a44439ca841,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 272 000 км,Модель: Matiz,Matiz Super konditsioner sotiladi,"[""4 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-super-konditsioner-sotiladi-ID3ai94.html,Год выпуска: 2009 
63fbffaaccdf5a44439ca842,26 февраля 2023 г.,Самарканд,Пробег: 100 км,Модель: Spark,"Spark 3 evro pozitsa toza moshin
Kraska toza javob %100
Evro mator
P","[""8 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-3-evro-pozitsa-toza-moshinkraska-toza-javob-100evro-matorp-ID3ai96.html,Год выпуска: 2015 
63fbffaeccdf5a44439ca843,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 15 000 км,Модель: Equinox,Equniox 2022 ful,"[""42 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/equniox-2022-ful-ID3ai9a.html,Год выпуска: 2022 
63fbffb2ccdf5a44439ca844,26 февраля 2023 г.,Китаб,Пробег: 7 000 км,Модель: Damas,Damas 2018 7 ming yurgan,"[""10 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-2018-7-ming-yurgan-ID3ai9e.html,Год выпуска: 2018 
63fbffb8ccdf5a44439ca845,26 февраля 2023 г.,Назарбек,Пробег: 123 456 км,Модель: Прочее,Луаз сотилади холати зор Luaz qogan malumot telefonda,"[""1 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/luaz-sotiladi-holati-zor-luaz-qogan-malumot-telefonda-ID2kZvs.html,Год выпуска: 1991 
63fbffbcccdf5a44439ca846,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 10 км,Модель: Malibu,Malibu 2 Premier Bez probeg Nasiya Savdoga,"[""39 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-2-premier-bez-probeg-nasiya-savdoga-ID2U29V.html,Год выпуска: 2023 
63fbffc0ccdf5a44439ca847,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 20 км,Модель: Spark,Spark 4-poz 2023 Nasiya Savdoga,"[""13 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-4-poz-2023-nasiya-savdoga-ID33Hme.html,Год выпуска: 2023 
63fbffc5ccdf5a44439ca848,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 97 000 км,Модель: Tracker,Продаю машину Tracker 1,"[""17 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayu-mashinu-tracker-1-ID39Cvw.html,Год выпуска: 2019 
63fbffc9ccdf5a44439ca849,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 200 000 км,Модель: S 420,Mercedes benz w 140 S600 sotiladi,"[""13 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mercedes-benz-w-140-s600-sotiladi-ID39xMI.html,Год выпуска: 1992 
63fbffccccdf5a44439ca84a,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 42 000 км,Модель: Cobalt,Cobalt 4-poz 2020 Nasiya Savdoga,"[""14 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-4-poz-2020-nasiya-savdoga-ID38Nkm.html,Год выпуска: 2020 
63fbffd0ccdf5a44439ca84b,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 6 000 км,Модель: Lacetti,"Gentra Elegant Plus,3 позиция,2022","[""18 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-elegant-plus-3-pozitsiya-2022-ID38NS2.html,Год выпуска: 2022 
63fbffd4ccdf5a44439ca84c,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 320 000 км,Модель: Matiz,Zdayotsa arenda s vikupom maahina haroshim sastoyaniya metan gaz,"[""4 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/zdayotsa-arenda-s-vikupom-maahina-haroshim-sastoyaniya-metan-gaz-ID39Vwy.html,Год выпуска: 2009 
63fbffd7ccdf5a44439ca84d,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 61 000 км,Модель: Spark,Спарк 4-позиция 2019-год белый автомат Краска нет,"[""10 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-4-pozitsiya-2019-god-belyy-avtomat-kraska-net-ID39UoV.html,Год выпуска: 2019 
63fbffdbccdf5a44439ca84e,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 72 000 км,Модель: Spark,Holati vashem idial 72000 yurgan halol toozzza,"[""7 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/holati-vashem-idial-72000-yurgan-halol-toozzza-ID38cn5.html,Год выпуска: 2010 
63fbffdfccdf5a44439ca84f,24 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 6 000 км,Модель: Spark,Спарк кора стайл 2поз 2022йил сотилади,"[""11 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-kora-stayl-2poz-2022yil-sotiladi-ID39Xs7.html,Год выпуска: 2022 
63fbffe2ccdf5a44439ca850,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 49 500 км,Модель: E 200,Mercedes-Benz W 212 год 2016,"[""44 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mercedes-benz-w-212-god-2016-ID2T7fk.html,Год выпуска: 2016 
63fbffe6ccdf5a44439ca851,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 185 000 км,Модель: Spark,Spark sotiladi holati zor yurib turgan mowina kiraskasini tegiga yozdi,"[""7 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-holati-zor-yurib-turgan-mowina-kiraskasini-tegiga-yozdi-ID38Eyh.html,Год выпуска: 2014 
63fbffeaccdf5a44439ca852,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 68 000 км,Модель: Lacetti,Гентра 3 А/т 2020/2021 год ( кругавой танирофка),"[""15 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-3-a-t-2020-2021-god-krugavoy-tanirofka-ID39Oah.html,Год выпуска: 2020 
63fbffeeccdf5a44439ca853,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 16 000 км,Модель: Malibu,Malibu 2 premier 2021,"[""33 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-2-premier-2021-ID39ajs.html,Год выпуска: 2021 
63fbfff1ccdf5a44439ca854,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 2 450 км,Модель: Прочее,Hongqi HS5 Awd 2.0 Turbo Full,"[""515 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/hongqi-hs5-awd-2-0-turbo-full-ID39O3M.html,Год выпуска: 2021 
63fbfff5ccdf5a44439ca855,26 февраля 2023 г.,Алмалык,Пробег: 108 000 км,Модель: Lacetti,Lacetti Gentra 1.5 evroG+  zavadskoy ГБО 1poz.,"[""13 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-gentra-1-5-evrog-zavadskoy-gbo-1poz-ID3a8Fd.html,Год выпуска: 2019 
63fbfff8ccdf5a44439ca856,26 февраля 2023 г.,Аккурган,Пробег: 9 999 км,Модель: 2101,VAZ 2101 sotiladi,"[""600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/vaz-2101-sotiladi-ID37TEP.html,Год выпуска: 1972 
63fbfffcccdf5a44439ca857,26 февраля 2023 г.,Чирчик,Пробег: 100 км,Модель: Cobalt,Cobalt Qora AVTOMAT GX STAYLE Bez probeg Sotiladi,"[""16 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-qora-avtomat-gx-stayle-bez-probeg-sotiladi-ID39O4d.html,Год выпуска: 2023 
63fc0000ccdf5a44439ca858,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 0,Модель: Spark,Spark sotiladi 2019 yil BEZ PRABEK  yengi mowina,"[""10 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-2019-yil-bez-prabek-yengi-mowina-ID3aio9.html,Год выпуска: 2019 
63fc0004ccdf5a44439ca859,26 февраля 2023 г.,Нукус,Пробег: 41 100 км,Модель: Tracker,Tracker 1 satiladi,"[""200 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/tracker-1-satiladi-ID34gk0.html,Год выпуска: 2020 
63fc0008ccdf5a44439ca85a,26 февраля 2023 г.,Учтепа,Пробег: 46 000 км,Модель: Lacetti,Jentra sotiladi 2017/2018 1 yevro avtamat,"[""13 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-sotiladi-2017-2018-1-yevro-avtamat-ID3aiod.html,Год выпуска: 2017 
63fc000cccdf5a44439ca85b,25 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 0,Модель: Bora,Volkswagen E bora,"[""24 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/volkswagen-e-bora-ID3595E.html,Год выпуска: 2020 
63fc0010ccdf5a44439ca85c,25 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 289 500 км,Модель: Lacetti,Лассети 1 евро автомат. Срочно продаётся,"[""11 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasseti-1-evro-avtomat-srochno-prodaetsya-ID39YUO.html,Год выпуска: 2015 
63fc0013ccdf5a44439ca85d,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 127 000 км,Модель: Lacetti,"Lacetti 2 поз. механика, ранги оқ, 2013 йил","[""9 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-2-poz-mehanika-rangi-o-2013-yil-ID39Ysu.html,Год выпуска: 2013 
63fc0017ccdf5a44439ca85e,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 125 000 км,Модель: Land Cruiser 150,ПРАДО 150талик сотилади,"[""39 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prado-150talik-sotiladi-ID3ai3s.html,Год выпуска: 2010 
63fc001bccdf5a44439ca85f,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 44 000 км,Модель: Spark,Spark sotiladi 2014 yil 44000km,"[""7 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-2014-yil-44000km-ID3aioj.html,Год выпуска: 2014 
63fc001eccdf5a44439ca860,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 48 000 км,Модель: Cobalt,Продам кобальт 2019,"[""14 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-kobalt-2019-ID3ai4o.html,Год выпуска: 2019 
63fc0021ccdf5a44439ca861,26 февраля 2023 г.,Коканд,Пробег: 198 000 км,Модель: Spark,Спарк 2пазитсия 3килинган 2014й холати яхши Ёкилги метан 2-3 петнолари,"[""7 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2pazitsiya-3kilingan-2014y-holati-yahshi-ekilgi-metan-2-3-petnolari-ID37TGg.html,Год выпуска: 2014 
63fc0024ccdf5a44439ca862,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 97 500 км,Модель: 2108,Продается ваз 2108,"[""2 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-vaz-2108-ID3ai3M.html,Год выпуска: 1990 
63fc0027ccdf5a44439ca863,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 2 800 км,Модель: Tiguan,Продаю свою Volkswagen ID 6 X Pro новая в идеальном состоянии,"[""50 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayu-svoyu-volkswagen-id-6-x-pro-novaya-v-idealnom-sostoyanii-ID3ai4r.html,Год выпуска: 2022 
63fc002bccdf5a44439ca864,26 февраля 2023 г.,Каттакурган,Пробег: 460 000 км,Модель: Cobalt,Срочна собилт сотилади,"[""14 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochna-sobilt-sotiladi-ID3ai4B.html,Год выпуска: 2020 
63fc0032ccdf5a44439ca865,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 км,Модель: Tang,Продается BYD Tang full в наличии,"[""67 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-byd-tang-full-v-nalichii-ID39NIw.html,Год выпуска: 2022 
63fc0034ccdf5a44439ca866,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 км,Модель: Другая,Byd song plus В НАЛИЧИИ,"[""41 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-v-nalichii-ID33XJp.html,Год выпуска: 2022 
63fc0038ccdf5a44439ca867,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 8 000 км,Модель: Han,BYD Han flag ship (dual motor),"[""53 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-han-flag-ship-dual-motor-ID37sVm.html,Год выпуска: 2021 
63fc003bccdf5a44439ca868,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 км,Модель: Другая,Byd song Plus В наличии,"[""42 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-v-nalichii-ID37cFY.html,Год выпуска: 2022 
63fc0040ccdf5a44439ca869,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 км,Модель: Другая,Byd song plus ev В наличии,"[""42 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-ev-v-nalichii-ID35wHS.html,Год выпуска: 2022 
63fc0043ccdf5a44439ca86a,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 1 км,Модель: Другая,Byd Song plus в наличии,"[""41 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-v-nalichii-ID38rny.html,Год выпуска: 2022 
63fc0046ccdf5a44439ca86b,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 78 000 км,Модель: Malibu,Malibu 2 avtomat 2.4 atmasfer,"[""27 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-2-avtomat-2-4-atmasfer-ID39PPL.html,Год выпуска: 2018 
63fc004bccdf5a44439ca86c,26 февраля 2023 г.,Мирабад,Пробег: 356 000 км,Модель: Epica,Продаю автомобиль эпика 2008 год,"[""8 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodayu-avtomobil-epika-2008-god-ID3a6DU.html,Год выпуска: 2008 
63fc004fccdf5a44439ca86d,26 февраля 2023 г.,Бекабад,Пробег: 289 км,Модель: Vito,Мерседес вито  холати жуда тинник,"[""11 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mersedes-vito-holati-zhuda-tinnik-ID2YpSL.html,Год выпуска: 2010 
63fc0053ccdf5a44439ca86e,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 45 000 км,Модель: Cobalt,Кобальт 4 позиция,"[""14 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kobalt-4-pozitsiya-ID392Km.html,Год выпуска: 2020 
63fc0056ccdf5a44439ca86f,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 198 000 км,Модель: Lacetti,Ласетти 1.8,"[""8 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasetti-1-8-ID3ahaD.html,Год выпуска: 2010 
63fc0059ccdf5a44439ca870,25 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 0,Модель: Cobalt,Cobalt Chevrolet Son of а gun gray (Mokriy),"[""17 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-chevrolet-son-of-a-gun-gray-mokriy-ID39ONo.html,Год выпуска: 2023 
63fc005cccdf5a44439ca871,24 февраля 2023 г.,"Ташкент, Сергелийский район",null,Модель: Прочее,Новый! Changan CS55 Plus,"[""33 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/novyy-changan-cs55-plus-ID2WJ2b.html,Год выпуска: 2022 
